# name, z, sbv, time, p5, p5e, p6, p6e, vsi, vsie, p(cn), p(ss), p(bl), p(cl), PCs
        ASAS15hf 0.00617333 0.91424769 -1.05700000 14.24620325 2.28434440 82.21153270 2.20738682 11.05749236 0.10729154 0.22417438 0.77440522 0.00000000 0.00142041 -1.67211453 1.38832103 1.90943219 -3.36842897 -1.94905942 -1.07883474 -1.10453184 1.89348083 -2.91761564 -0.60296768
        CSP14acl 0.02997925 0.93088942 4.99900000 10.65225777 2.13103625 113.50681119 2.06978275 10.11865692 0.11261028 0.84640248 0.10928727 0.00147953 0.04283072 0.65480381 0.94654024 -7.92696584 3.67996852 -1.96596830 -4.21471111 3.47623951 -4.09308904 4.05402117 1.70905578
        CSP15aae 0.01618333 0.47372712 2.31600000 40.25384445 2.26464531 151.63092432 2.25846955 11.57073725 0.10703482 0.00184235 0.00000000 0.12850906 0.86964859 -4.56125620 5.27328490 -11.14506446 1.92760720 -4.14829867 0.68793608 1.58145186 -2.93266488 -0.67764157 4.84078747
          CSP15B 0.01988623 0.70903351 -2.24500000 0.00000000 0.00000000 174.98533798 1.88349282 13.54570764 0.08580435 0.00000038 0.00000017 0.99826404 0.00173540 7.22677219 -7.28181926 -5.25685897 19.73189722 14.66199769 16.76311526 3.01244897 -4.92291326 13.45931127 2.84944203
         KISS13j 0.07653333 0.80293284 0.69300000 21.70215528 2.04892661 114.49448336 1.94935348 10.63040983 0.12835955 0.91103695 0.00706072 0.00004083 0.08186150 0.13324853 1.24151760 -6.90182075 3.96459768 -1.28880232 -2.95520581 1.38575908 -2.94537200 4.00555461 3.10488713
         KISS15m 0.02432000 0.38152681 -1.17300000 30.12624753 2.39606736 118.31435857 2.40921882 10.63040983 0.07945405 0.70957549 0.00003227 0.00001057 0.29038167 -3.82561384 5.35878032 -5.70976736 -2.98249402 -5.59574222 -2.27349173 0.70643488 -0.77425002 -5.91523714 -3.19739945
         KISS15n 0.02308402 1.21708908 -2.52900000 0.00000000 0.00000000 56.41510051 1.54391615 12.77147106 0.08486699 0.00116384 0.99882591 0.00000000 0.00001025 4.33721275 -7.08286772 9.82336591 -4.42345469 4.09101450 -1.60396148 -4.10863158 3.17323943 7.23936755 1.53893493
         LSQ11bk 0.04027212 1.07900475 -1.02500000 1.50075240 2.11477843 99.21766228 2.06494185 12.51379840 0.07207422 0.82210860 0.15943233 0.00016617 0.01829290 1.71782735 -1.48260265 1.01699325 3.36108350 3.16064114 3.30975888 -0.21735391 -1.25005493 2.03117833 -1.92064723
         LSQ11ot 0.02732000 0.98363530 -1.40700000 11.56155638 2.16941232 90.10135472 2.00467714 10.80117503 0.12548428 0.40705811 0.58954840 0.00000001 0.00339348 -1.54524687 0.58425365 3.25663139 -5.41771378 -2.43810689 -2.65015604 -0.87292835 2.62659321 -2.53662912 0.59912410
        LSQ12agq 0.06415559 1.18914405 3.13500000 4.96170154 2.01571745 144.33441591 2.00458505 12.59966671 0.12885517 0.00137490 0.00010119 0.99224050 0.00628341 3.50762343 -1.69329647 -6.96475306 13.76019277 6.46823150 6.26016750 2.01433717 -5.48070586 8.44936658 1.65367287
        LSQ12aor 0.09333539 0.81426965 -4.23200000 24.08193727 2.12966300 121.49530988 2.12991742 11.74199964 0.19189627 0.79819048 0.00152559 0.00050535 0.19977858 -1.70626943 4.18416813 -5.24751347 3.72521768 -1.65761949 1.35753737 0.94801192 -1.68166618 -3.96281961 -3.83266061
        LSQ12fxd 0.03122000 1.09416229 3.82500000 6.82923998 2.09059861 82.34292450 2.15081858 10.88659153 0.09164181 0.14339364 0.85567906 0.00000000 0.00092730 3.05030506 -2.35810526 -0.01054908 2.66147442 1.43603317 -3.56191835 0.03957697 -1.20668711 4.88013845 0.36973837
        LSQ12gdj 0.03030333 1.13777930 -1.59500000 5.67900712 2.16286838 34.73826748 1.85079287 10.80117503 0.15429164 0.00000040 0.99999959 0.00000000 0.00000001 1.56148606 -3.12853216 9.25055612 -7.64929432 -0.23435227 -4.43040009 -3.18390332 3.12036663 -0.45892176 -0.68781181
        LSQ12gxj 0.03547544 1.10262167 3.21600000 1.89959082 2.14366245 70.31922095 2.07027638 11.48513994 0.06724615 0.02625372 0.97357054 0.00000000 0.00017575 2.67206983 -2.69895471 1.84580827 1.23715786 1.93826327 -1.01105817 -0.37934739 -0.92244487 3.31703687 -1.52285336
        LSQ12hno 0.04726728 0.96216716 -1.57300000 10.75035866 2.05887200 78.44636148 1.95648606 9.77794065 0.09327238 0.07887375 0.92070132 0.00000000 0.00042492 -0.75074628 -0.85762136 3.16667601 -5.32684062 -1.80775058 -3.52024425 -0.87208064 2.16124936 0.01323147 3.93531144
        LSQ12hvj 0.07125067 1.13888216 -2.47000000 5.48869935 2.32011037 79.33387294 3.37198612 13.89039926 0.44293619 0.09500756 0.90439950 0.00000000 0.00059294 -3.87819094 -1.15163522 12.14944950 -11.29910184 -0.50871114 4.22107134 -3.19676677 7.33318246 -7.61162358 2.54367117
        LSQ12hzj 0.02897994 0.96014420 -3.22700000 13.37771035 2.32603950 59.36044465 2.14359647 9.77794065 0.06871071 0.00156186 0.99842975 0.00000000 0.00000839 -3.78183821 1.40030676 7.60033117 -12.23652067 -4.68705225 -3.41681435 -2.00502758 5.45717795 -7.45495881 1.20031268
         LSQ13ry 0.02983667 0.86239216 -4.71200000 12.93166886 2.53037974 84.71438529 3.16514926 12.59966671 0.06040907 0.25920105 0.73906599 0.00000000 0.00173296 -4.55270712 1.76139973 6.40816113 -6.84330278 -0.94274750 5.96941249 -2.06340473 5.31389627 -8.57277039 0.55413044
        LSQ14asu 0.06839667 0.76506715 -2.00500000 14.81699041 2.61051206 71.20168643 2.48826345 9.52264098 0.16314387 0.03587560 0.96393695 0.00000000 0.00018745 -5.98279708 4.05831420 6.42097582 -12.44943247 -6.21018872 -1.74913218 -1.53188909 5.35725251 -12.38319209 0.34985065
        LSQ14auy 0.08241295 1.13075058 3.38300000 6.68383821 2.04585212 100.32921670 1.92396562 9.77176356 0.10732620 0.70469595 0.28313234 0.00002151 0.01215020 3.07882942 -2.83845444 -0.91655408 1.82647828 1.12484235 -4.71475591 -0.19642383 -1.35659519 7.13798150 3.75693547
        LSQ14fms 0.07794604 0.76878093 -3.97100000 8.33601781 2.00802473 122.22003362 2.10965355 13.02934685 0.08146815 0.73201009 0.06395209 0.09963223 0.10440559 -2.60850898 1.97513896 2.10749232 1.11924357 1.91750769 8.48810238 -0.87522722 2.37164906 -6.26054244 -1.47731618
        LSQ14gov 0.08953801 1.13174833 1.18400000 8.81843192 2.37801947 88.08130038 2.33500327 10.97211013 0.05576010 0.29984572 0.69784443 0.00000001 0.00230984 nan nan nan nan nan nan nan nan nan nan
         LSQ14ip 0.06129667 0.50580197 -3.36000000 0.00000000 0.00000000 139.81775916 2.67395410 13.20137687 0.13711807 0.00230746 0.00003954 0.99005023 0.00760277 -8.45733029 9.02003467 -1.94264079 -1.33791859 -3.37322259 10.34148929 0.97139962 3.10291035 -17.49175151 -5.01455041
        LSQ15aae 0.05156430 1.22844647 -3.83100000 0.00000000 0.00000000 55.67418365 1.48740130 9.18255821 0.14003269 0.00094043 0.99905114 0.00000000 0.00000843 2.66965924 -5.46579158 9.32829665 -6.09385079 2.50064211 -1.68670166 -3.37980413 3.50406883 3.88220217 2.99241211
        LSQ15agh 0.05995849 1.20534852 -3.77000000 4.33721052 2.00608627 58.03082792 1.88715831 9.86308579 0.12604472 0.00077726 0.99921794 0.00000000 0.00000480 -0.02128088 -1.62718730 7.75281722 -6.79657278 -0.80498515 -2.66264545 -2.05933843 3.25201487 -2.34038656 0.49869240
        LSQ15aja 0.06995157 1.03248881 3.44100000 8.45158687 1.95263647 84.75922910 1.65708639 10.11865692 0.12877952 0.19761111 0.80105777 0.00000000 0.00133113 7.04093117 -8.72159701 0.83760580 1.84119405 4.65310870 -5.79427067 -1.11581303 -1.66551359 17.45695593 7.10542138
        LSQ15alq 0.04706667 0.91038087 -2.53000000 13.13610577 1.90818989 94.21132233 1.64032527 10.97203065 0.11911201 0.59974906 0.39386385 0.00000005 0.00638703 6.19219983 -6.41965907 -0.70791061 3.26494751 4.14707210 -4.19114226 -1.52323877 -1.22976108 14.61162677 3.28873820
        PS1-14ra 0.02808333 0.77430936 3.62000000 20.59149856 2.00809976 123.90079649 2.13033091 11.22848360 0.13942783 0.79725850 0.00727046 0.00496185 0.19050919 -0.75708471 4.22758167 -9.76469895 7.10326252 -1.84389538 -1.31753645 1.79116553 -4.13344020 -0.05381708 -0.70323380
        PS1-14xw 0.02488333 1.05893097 -1.20900000 7.34029575 2.94476223 81.83710826 3.48028429 11.39956523 0.18511490 0.12972331 0.86946588 0.00000000 0.00081081 2.74487001 -2.64844860 2.43631316 1.41506681 2.34292855 -0.92313210 -1.43057691 -0.41850448 4.19067945 -0.75877801
          PS15sv 0.03327696 1.18902403 -1.39400000 0.00000000 0.00000000 22.24088555 1.59540116 9.77794065 0.06890812 0.00000001 0.99999999 0.00000000 0.00000000 3.55409109 -5.91131579 9.94456586 -7.70855818 1.32354082 -5.46980069 -3.56135522 3.16333682 4.58890069 1.40296474
        PTF11pra 0.01754333 0.39815743 1.71100000 38.82472675 2.39586659 127.98023120 2.44451797 10.03344392 0.20550351 0.11066341 0.00000000 0.00002112 0.88931546 -6.55907924 5.43206242 -6.59060694 -4.66274266 -6.35041758 -0.25781327 0.66880763 0.53404353 -4.48341393 4.77756492
        PTF13duj 0.01694000 1.18911152 1.56300000 -0.18110756 2.00043874 101.01286649 1.93156787 14.14915472 0.08079202 0.88742081 0.08520585 0.00077451 0.02659882 2.82095140 -5.35828945 4.87451325 5.86022071 8.72004764 11.34396535 -0.66150008 0.35653505 4.00048690 3.33851114
        PTF13ebh 0.01326000 0.60797105 -0.64300000 39.11957066 3.40602154 127.61253276 3.81453800 10.54506115 0.18819735 0.10817111 0.00000000 0.00001523 0.89181365 -3.28245448 6.16849655 -8.07197155 0.70406904 -5.19513410 -3.21184706 0.45099219 -1.95879934 -4.39474869 -1.17444983
        PTF14gnl 0.05369000 1.05375687 0.34100000 4.34185834 2.09805557 67.15327815 1.96670248 10.45973508 0.07864477 0.00823680 0.99171697 0.00000000 0.00004623 2.78595974 -2.47122950 0.70162057 0.45897866 0.19850653 -4.96364029 0.63892388 -1.10951183 4.73842858 0.42175907
          PTF14w 0.01889333 0.72905445 -4.61100000 17.85745907 2.00466218 120.80816842 2.13573815 12.25632891 0.07543194 0.85849609 0.02185212 0.00306468 0.11658711 -3.26500677 5.18388639 -3.08353905 3.06589984 -0.67854299 6.37623956 0.54681785 -0.14394966 -8.73167591 -6.02425126
        SN2004ef 0.02977000 0.81600000 -2.26600000 15.41444659 2.13450270 130.96589595 2.08474226 11.39956523 0.07956679 0.47124874 0.02000876 0.29275894 0.21598357 -0.14120163 0.83251642 -5.60176119 7.97822729 2.65436992 5.77367281 1.61878081 -2.16187290 2.25046466 2.54957940
        SN2004ey 0.01462700 1.01000000 -1.11800000 9.79957856 2.14432729 93.08749255 2.02363333 10.97203065 0.14103931 0.48089356 0.51437266 0.00000012 0.00473366 2.13960824 -1.08997138 -2.95091791 2.74101228 0.06587879 -3.87444548 0.81868692 -2.05582987 5.71832796 0.74698492
        SN2004gs 0.02827700 0.68900000 1.80000000 22.92363818 2.00026733 137.48915422 2.11956109 11.14297668 0.04496057 0.21284313 0.00082495 0.36440184 0.42193008 -1.77411349 4.75887670 -11.10927570 7.27328148 -1.85653935 0.56470475 1.94489379 -4.41047441 -0.25767578 0.24423365
        SN2004gu 0.04689700 1.25000000 -3.41700000 1.89981027 1.95836402 57.96131455 1.79199715 11.39956523 0.09228423 0.00113977 0.99885197 0.00000000 0.00000826 4.58736638 -5.10433639 3.33453092 4.11852917 4.73142127 0.15312678 -0.87117005 -1.31373137 7.09350858 1.54411308
        SN2005bg 0.02415700 1.00200000 2.57500000 2.30995715 2.28050168 55.12376232 2.22801155 10.54506115 0.12988783 0.00046898 0.99952750 0.00000000 0.00000353 -2.93586051 0.73427734 5.54303602 -7.83895285 -2.98851226 -0.88761634 -0.20552808 3.63654223 -6.61615218 0.78389426
        SN2005el 0.01488300 0.83800000 1.67700000 15.54645634 2.16066908 95.46223823 2.08467603 10.97203065 0.07814478 0.73727645 0.25361934 0.00000003 0.00910417 -0.03767446 1.27784163 -5.31325397 3.30313315 -1.40886353 -2.28295304 1.95722861 -2.37437740 1.80341611 0.84189771
        SN2005kc 0.01389000 0.89900000 0.31700000 21.42079124 1.39807176 89.47603313 1.36666656 10.04438163 0.15113928 0.89888849 0.08911476 0.00000000 0.01199674 nan nan nan nan nan nan nan nan nan nan
        SN2005ke 0.00448300 0.41800000 0.14100000 31.84989626 2.26496412 103.55219730 2.37120126 9.43758634 0.06341988 0.87689314 0.00002359 0.00000000 0.12308326 -6.07964942 4.88397114 -2.01561366 -9.92045948 -7.92796765 -4.54156545 -0.29180391 2.35469533 -7.33063999 2.76694057
        SN2005ku 0.04418300 0.95000000 0.07400000 0.96475132 1.27661953 85.28660288 1.29356206 11.98287562 0.10756173 0.41884265 0.57676640 0.00000033 0.00439063 nan nan nan nan nan nan nan nan nan nan
         SN2005M 0.02558000 1.20800000 -0.52700000 6.81295965 1.83436332 48.33616169 1.65498535 9.35255433 0.18495273 0.00003745 0.99996226 0.00000000 0.00000028 -0.70445095 -1.20992911 7.89737848 -8.66599539 -1.88986931 -3.36977220 -2.09025446 3.67618875 -3.85262187 0.69473278
        SN2006ax 0.01795700 0.98700000 0.02800000 9.95788085 2.01131988 93.03483549 1.83879424 10.45973508 0.06813201 0.48081339 0.51447579 0.00000011 0.00471071 0.80614717 -0.83100381 0.97595965 -1.70107659 -0.77674601 -3.89522507 -0.46161838 0.49325144 2.62010690 1.84782444
        SN2006bd 0.02679700 0.37600000 -0.28200000 28.66918222 2.47990417 126.69308479 2.55708448 11.39956523 0.10317691 0.53043604 0.00006094 0.00109176 0.46841126 -4.55550958 4.31851030 -5.17205608 -1.82092213 -3.78403845 1.59332731 0.49301314 0.18195529 -4.12687712 1.57836284
        SN2006br 0.02552300 0.90900000 0.59200000 2.12869537 2.09323131 111.60031616 2.04522609 13.45959111 0.07092958 0.87218965 0.05688218 0.01684827 0.05407990 -1.33707586 -1.61765345 4.96168849 1.68271283 4.73776435 11.12307476 0.19716239 2.99408432 -2.83673208 3.97333368
         SN2006D 0.00964000 0.81400000 1.77700000 20.17980812 1.99371020 101.50939778 1.89920502 10.97203065 0.13441787 0.94008860 0.03661917 0.00000011 0.02329212 1.30065395 0.01966194 -3.35400594 3.35683148 0.34314945 -1.45780764 -0.15445907 -1.44353518 3.48933514 -0.59159147
        SN2006fw 0.08198700 0.88800000 1.59300000 3.84795040 2.29659391 72.02181319 2.24799376 10.03344392 0.11066060 0.02699983 0.97283997 0.00000000 0.00016020 -3.47004354 0.92034629 5.18402889 -7.74556456 -2.60108752 0.47437794 -0.75974758 3.88261807 -6.78523203 2.30986571
        SN2006gj 0.02696700 0.65700000 2.94100000 33.46171242 2.50865863 111.29576560 2.46599506 9.94825354 0.09318017 0.72905900 0.00000302 0.00000006 0.27093792 -4.28176591 5.51015934 -7.90688921 -2.08580986 -6.89864576 -5.71415058 1.65854488 -1.70751837 -3.32191723 3.85634311
        SN2006hb 0.01533700 0.67300000 3.20200000 30.67676763 2.56121262 125.47904021 3.40653894 10.45973508 0.34985636 0.48756028 0.00001326 0.00028671 0.51213975 -2.17334838 5.13680838 -10.46904741 3.35645622 -4.52788170 -3.99454726 2.08421270 -3.84907318 -1.07916569 0.73984946
        SN2006hx 0.04440300 0.98800000 -3.49600000 3.92736656 2.34208438 39.81257592 2.23794358 10.63040983 0.09452477 0.00000282 0.99999714 0.00000000 0.00000004 -4.45509206 1.75018904 9.79581953 -12.05230085 -3.78121255 -0.40716806 -2.81520992 6.38308259 -10.43554856 0.01821165
        SN2006is 0.03142000 1.32300000 4.00500000 34.89229268 1.60542287 22.75129092 1.77014079 9.77794065 0.13695109 0.00388480 0.99250382 0.00000000 0.00361138 -12.65830891 8.70610716 18.87608940 -23.95579150 -9.56922066 1.33144587 -7.49028962 14.82223392 -27.02710973 -1.91640800
        SN2006kf 0.02080000 0.73300000 0.91300000 25.60335062 2.25453551 122.20466624 2.21903845 10.88659153 0.12842604 0.75267049 0.00061485 0.00041162 0.24630304 -1.44562032 3.76499453 -9.33228994 6.34596520 -1.68259541 0.11032499 1.98422676 -3.47447009 0.77736769 0.93715447
        SN2006os 0.03208000 0.92000000 -3.26300000 21.45197405 2.10277416 139.95804073 2.07319245 12.08479548 0.07003894 0.09466832 0.00077904 0.66243801 0.24211464 0.99302341 1.44287429 -5.96814531 8.93402318 2.53063963 3.52985986 0.19075053 -2.86441603 2.80936152 -1.72249925
         SN2007A 0.01646300 1.01200000 0.08000000 12.99166541 2.06539399 88.35854566 1.86170451 10.54506115 0.10948772 0.38889597 0.60807059 0.00000000 0.00303343 1.50817398 -1.45835251 -0.28360707 -0.92270151 -0.85757639 -5.36435589 -0.13994539 -0.38621868 4.69255126 2.34933655
        SN2007af 0.00629000 0.92500000 -1.11300000 13.67964487 2.02812558 104.94468326 1.95155071 11.22848360 0.08377749 0.83181831 0.14888461 0.00000927 0.01928781 0.01861176 1.08949109 -2.92245634 2.22076458 -0.71861431 -1.67102629 0.24128328 -0.69844107 1.79954579 0.48790510
        SN2007ai 0.03198700 1.22900000 0.43400000 12.14415902 1.85955605 68.12673248 1.66767681 9.52264098 0.05835780 0.01102484 0.98892223 0.00000000 0.00005292 0.21489812 -1.52029237 5.07918753 -5.28859922 -0.76090861 -3.21567536 -2.29169322 2.32382242 0.11073484 2.17235460
        SN2007al 0.01326300 0.33500000 2.01500000 24.24261486 0.99681754 88.18998773 0.98957218 9.84280731 0.07693200 0.95625868 0.02735227 0.00000000 0.01638904 nan nan nan nan nan nan nan nan nan nan
        SN2007as 0.01789700 0.88400000 3.48300000 0.00000000 0.00000000 139.44568237 2.10438816 12.59966671 0.14310912 0.00257059 0.00004362 0.98942087 0.00796492 3.65935475 -1.97941477 -6.91877888 13.83358863 6.76757935 7.57089245 2.84255230 -5.60971900 7.13544603 -0.48905178
        SN2007ax 0.00763700 0.35400000 -2.86600000 24.71871560 2.36365053 96.35734636 2.35197736 10.28915077 0.04096856 0.96578385 0.00726020 0.00000000 0.02695595 -4.37224813 4.06929577 -1.51939933 -5.69217700 -5.31049111 -1.75645375 0.47479695 1.69078582 -7.02185779 -0.81451728
        SN2007ba 0.03905300 0.54200000 4.74000000 34.06249956 2.16195027 119.69812880 2.23039273 10.37443162 0.05485139 0.50017844 0.00000091 0.00000395 0.49981671 -3.74772207 4.27335779 -7.91706974 -1.03492473 -4.85438374 -2.08686676 1.23936102 -1.16283319 -2.01285321 3.01960835
        SN2007bc 0.02185000 0.87600000 1.91800000 24.17754466 2.10001898 103.61532873 2.03494681 10.63040983 0.12623786 0.95394260 0.00462161 0.00000005 0.04143573 -0.49753745 2.34805159 -6.95985139 2.73718985 -2.76451203 -4.62284640 1.40281253 -2.37081201 2.01408350 2.03676426
        SN2007bd 0.03182700 0.88200000 0.28900000 5.27808421 2.10872473 116.66292626 2.11355985 12.59966671 0.06179782 0.82435563 0.07040321 0.03530456 0.06993660 2.10926190 -0.37160899 -4.98599086 11.47638919 4.84492823 6.53434440 1.70796141 -4.00557630 3.60762032 -1.97354042
        SN2007bm 0.00744000 0.89900000 3.57600000 16.14498451 2.09689528 103.78499160 2.25679390 10.63040983 0.06666009 0.87650944 0.10343246 0.00000191 0.02005619 -0.29546246 1.97549341 -7.31149823 4.47960871 -1.73074667 -2.68416127 2.12963706 -2.84330508 2.27307956 1.41494431
        SN2007ca 0.01507000 1.05800000 0.86200000 7.87486551 2.23964036 86.23582526 2.16238508 10.88659153 0.15857499 0.24143559 0.75681270 0.00000001 0.00175170 2.35400521 -1.67334053 -1.17230254 2.73210770 0.98135087 -2.74990240 0.25429435 -1.54298056 5.41731276 0.54655733
        SN2007jg 0.03657700 0.91400000 -1.10000000 14.02638479 2.40357142 113.34587544 2.46503962 13.02934685 0.19654633 0.87699331 0.07781349 0.00040632 0.04478688 -2.84372883 3.20573038 -2.97095066 4.80652449 0.54282542 6.52706507 1.04595476 -0.38176282 -3.90226894 1.04351498
        SN2007le 0.00552300 1.02400000 3.08400000 0.00000000 0.00000000 116.08280388 2.16848309 12.17055090 0.15996480 0.73577968 0.01912014 0.15493122 0.09016896 2.43801837 -0.56865475 -5.74562551 9.72481659 3.34098659 2.96212830 2.06063739 -4.41015512 5.29726166 -1.42830100
        SN2007nq 0.04390300 0.74500000 2.16800000 17.13107765 2.20492779 117.65601328 2.17742174 11.31401312 0.07601451 0.88722552 0.03121034 0.00095245 0.08061169 -0.40850312 2.83243389 -7.84950270 5.85271714 -1.20485667 -0.75419300 1.75892760 -3.45136548 1.36698358 -0.49605638
        SN2007ol 0.05488200 0.69600000 2.39400000 9.01677450 2.43372323 76.20092191 2.44095887 10.88659153 0.12704591 0.04715425 0.95260083 0.00000000 0.00024492 -3.92262004 3.41545713 3.10243817 -5.84816123 -3.66246495 -0.20973038 -0.67005853 2.98885164 -8.65506640 -0.70810515
        SN2007on 0.00618300 0.57400000 -1.43600000 31.55439545 2.25949927 117.24428525 2.28823771 11.14297668 0.06689697 0.68094900 0.00001071 0.00000334 0.31903695 -4.06736468 6.36519621 -5.13090452 -0.57849140 -4.71835945 -0.39777494 0.45021435 -0.42002256 -7.62394643 -3.92167907
         SN2007S 0.01502300 1.11400000 -0.11800000 4.73453522 1.94155059 58.77723608 1.76643995 10.11865692 0.08456957 0.00091167 0.99908290 0.00000000 0.00000543 2.01831397 -2.79003897 4.26903688 -2.07642392 0.78870097 -3.11324989 -1.54946066 0.81380735 2.79118045 1.01256254
        SN2008bc 0.01570700 1.04800000 3.63100000 1.04657297 2.03637927 106.16679338 2.00209225 11.65635715 0.06728165 0.88995819 0.07041711 0.00334560 0.03627910 3.05593443 -1.83900284 -4.17931057 8.71437549 3.82506629 2.27965149 1.49218713 -3.71077932 6.60375737 -0.48882591
        SN2008bf 0.02455400 1.02200000 -1.37700000 6.75996496 2.00197321 78.44000951 1.81184165 11.39956523 0.05560464 0.07398765 0.92558466 0.00000000 0.00042769 2.38097944 -2.34493496 2.66009747 0.99655519 2.00110869 -0.82826465 -1.33208107 0.05943495 3.63972122 -0.32058449
        SN2008bq 0.03444300 1.15500000 0.52100000 0.00000000 0.00000000 17.64231218 2.58191064 4.96209861 1.22099159 0.00000000 1.00000000 0.00000000 0.00000000 -8.89772954 4.33222027 16.42846484 -20.99168965 -6.78670550 1.75076135 -4.08021901 11.25826133 -21.01985116 -1.44201601
        SN2008cf 0.04682700 1.11700000 2.54600000 2.15341240 2.08474736 55.84573069 1.92669818 10.20389254 0.07022253 0.00059521 0.99940035 0.00000000 0.00000444 3.08752861 -3.71843952 4.05439785 -1.62823635 1.13898564 -4.52570081 -1.13586040 0.24963067 4.26474613 0.95758351
        SN2008fp 0.00628700 1.08200000 0.12800000 6.16294760 2.04827888 72.59559498 2.00274555 11.05749236 0.09055498 0.02383046 0.97604299 0.00000000 0.00012655 2.07702034 -2.50498566 3.04910051 -1.06036660 0.92577476 -2.87619818 -1.36424712 0.47958798 3.80062264 0.35642911
        SN2008fr 0.03790600 1.05600000 4.60500000 6.71522830 2.14218557 89.87866542 2.08064073 10.20389254 0.07230365 0.37510654 0.62154116 0.00000010 0.00335220 1.66329442 -1.04087852 -2.74881607 1.39168763 -0.66476549 -4.60099867 1.42442396 -1.95788082 4.18760589 1.45639537
